N_SQ_VO;C_COINSEE;C_DESI;C_LIAISON;L_VOIE;L_COURTMIN;L_LONGMIN;C_VOIE;B_FANTOIR;B_OFF;C_VOIE_VP;Geometry;OBJECTID;C_DOMOFF;N_SQ_CO;LENGTH;Geometry X Y
750000092;75056;VOIE;;BD/16;Voie Bd/16;Voie Bd/16;75056A840;N;O;Y638;"{""coordinates"": [[2.2713512010238293, 48.86958313803338], [2.2720605589720053, 48.86993524130929], [2.2724010466576137, 48.87017006287678], [2.2728631197906997, 48.87053065841549], [2.273030916052942, 48.870641991633036], [2.2731960355917753, 48.870719510866486], [2.2733238032523366, 48.8707558108465], [2.2736040468007093, 48.87083493671313]], ""type"": ""LineString""}";4680;P;750001537;;48.87023399428444, 2.2724695065130405
750002528;75056;RUE;DES;TROIS BORNES;R. des Trois Bornes;Rue des Trois Bornes;750569456;O;O;9448;"{""coordinates"": [[2.370728811363172, 48.86596822545778], [2.3709392556474467, 48.8660835751243], [2.3712296225917013, 48.86618323709888], [2.371983167481709, 48.866432578826576], [2.3723137900564817, 48.86654155966863], [2.3733482214391373, 48.86687899893452], [2.375622586282461, 48.867623380112775]], ""type"": ""LineString""}";4682;P;750001537;;48.86681782869162, 2.373166417697259
750005344;75056;VOIE;;Y/19;Voie Y/19;Voie Y/19;75056X649;O;O;Y649;"{""coordinates"": [[2.396891376864193, 48.88083247459835], [2.39668070143433, 48.88083295095602]], ""type"": ""LineString""}";4698;V;750001537;;48.880832712777185, 2.3967860391492612
750004343;75056;SQ;;SAINT-ROMAIN;Sq. Saint-Romain;Square Saint-Romain;750568743;O;O;8966;"{""coordinates"": [[2.3207489378392196, 48.84763606602418], [2.321136184837057, 48.84783628534831]], ""type"": ""LineString""}";4739;V;750001537;;48.847736175686244, 2.3209425613381383
750006419;75056;RUE;;FELIX HUGUENET;R. Félix Huguenet;Rue Félix Huguenet;750563558;O;O;3577;"{""coordinates"": [[2.4048398959275485, 48.847911014532194], [2.4050464809798076, 48.84892078337933]], ""type"": ""LineString""}";4786;P;750001537;;48.848415898955764, 2.404943188453678
750001030;75056;CITE;;NICOLAS POUSSIN;Cité Nicolas Poussin;Cité Nicolas Poussin;750566762;O;O;6702;"{""coordinates"": [[[2.3303780580516262, 48.83852799427487], [2.330410012825301, 48.83842260535249]], [[2.3303780580516262, 48.83852799427487], [2.330349534780118, 48.83861231221587]], [[2.330834887743881, 48.83866836984296], [2.3305776887527623, 48.838562783969955], [2.3303780580516262, 48.83852799427487]]], ""type"": ""MultiLineString""}";4809;V;750001537;;48.83856598287901, 2.3305427724301904
750003202;75056;RUE;;LEIBNIZ;R. Leibniz;Rue Leibniz;750565488;O;O;5425;"{""coordinates"": [[[2.3362269985293524, 48.896468952943096], [2.3361959640362224, 48.89649387195847], [2.3361689837433275, 48.896628719345344], [2.3362184839775013, 48.89667033546099], [2.3356660732876455, 48.89659640592644], [2.3345486924749124, 48.89645615857329], [2.3332830758418988, 48.89628967875812], [2.333177898062271, 48.896277042265964], [2.3330790259937273, 48.89627366782696], [2.3323705993033723, 48.89617526488562], [2.3318523300745415, 48.896107362575265], [2.331257398912109, 48.89602630454849], [2.3308847844618956, 48.89597583974797], [2.3306888076946253, 48.895950552868506], [2.3298969268780594, 48.89585230728341], [2.329309511756491, 48.89579282932474], [2.3290308654331606, 48.895772940277745], [2.3283985031035086, 48.89587997616925]], [[2.3382781110812143, 48.89693538672764], [2.337958987922232, 48.89690247056971], [2.337146673923848, 48.89678282833879], [2.3362184839775013, 48.89667033546099]]], ""type"": ""MultiLineString""}";4826;P;750001537;;48.89631315226116, 2.333405619154849
750003082;75056;RUE;;MARX DORMOY;R. Marx Dormoy;Rue Marx Dormoy;750566149;O;O;6067;"{""coordinates"": [[[2.359427036665797, 48.8845397105635], [2.359424410125994, 48.88476320641538], [2.3593193656037057, 48.884787690634724]], [[2.3593055112003682, 48.88454049024914], [2.3593193656037057, 48.884787690634724], [2.3593513170209004, 48.88535736962713], [2.359478747318612, 48.88611283837803], [2.359599165438006, 48.88668142499854], [2.3595534855136724, 48.886778622636825], [2.3596311165085977, 48.88683230492323]], [[2.359599165438006, 48.88668142499854], [2.3596778492861317, 48.88676925130309], [2.3596311165085977, 48.88683230492323], [2.359586577760418, 48.88686997329584], [2.359718389354947, 48.887214256614094]], [[2.3596311165085977, 48.88683230492323], [2.3596983614482623, 48.88686891637062], [2.359718389354947, 48.887214256614094], [2.3597961769469076, 48.88755475245266], [2.359835827937538, 48.88779378024535], [2.359869723509646, 48.88823143804471], [2.3598987368995807, 48.8890640707199], [2.3598670990114052, 48.889204807664285], [2.359878421671239, 48.89005429727142], [2.359921114763073, 48.890122595263996], [2.3599806074119143, 48.890059079306866], [2.3599400752488, 48.88920479307786], [2.3598987368995807, 48.8890640707199]]], ""type"": ""MultiLineString""}";4835;P;750001537;;48.88750061872028, 2.359695500950189
750003084;75056;BD;;MASSENA;Bd. Masséna;Boulevard Masséna;750566155;O;O;6072;"{""coordinates"": [[[2.3620452931737796, 48.81920475605359], [2.3617715137005204, 48.81915578077453], [2.3609975848100673, 48.81906465925563], [2.359767972110558, 48.81889973679678], [2.3595404508588103, 48.81887602482738]], [[2.3619569539858767, 48.819324091153845], [2.36173970596731, 48.81930315433973], [2.3610435999710306, 48.81921734115463], [2.3605219127870023, 48.81919884909807], [2.359901457013018, 48.81915374403473], [2.3594895055440452, 48.81914725699392]], [[2.3619569539858767, 48.819324091153845], [2.3619934974953627, 48.81925823565826], [2.3620452931737796, 48.81920475605359]], [[2.36284427883771, 48.819537200035214], [2.362227270333829, 48.81937234600734], [2.3619569539858767, 48.819324091153845]], [[2.36284427883771, 48.819537200035214], [2.362215269268787, 48.81928901737434], [2.3620452931737796, 48.81920475605359]], [[2.3648457902553623, 48.81981999183374], [2.36378078795412, 48.81946819465901], [2.363041671000023, 48.819224763764296]], [[2.3647891701463783, 48.819890679093646], [2.364747509221337, 48.819872650056176], [2.363660681406964, 48.81952026819883], [2.36299371579929, 48.819302871295896]], [[2.3695246426462884, 48.821332487552525], [2.368991649754113, 48.8211590641192], [2.3688895899136932, 48.821122343520884]], [[2.368863543992981, 48.821492902696896], [2.367217279153587, 48.82093527576779], [2.366039445423378, 48.820554904452095], [2.364663072821842, 48.8201348562246], [2.36284427883771, 48.819537200035214]], [[2.3693984391178233, 48.82150703887566], [2.369209829003397, 48.8214866714787], [2.368863543992981, 48.821492902696896]], [[2.3693984391178233, 48.82150703887566], [2.369110531880382, 48.82161440790106]], [[2.3693984391178233, 48.82150703887566], [2.369376850010942, 48.82168394055285]], [[2.369110531880382, 48.82161440790106], [2.368863543992981, 48.821492902696896]], [[2.369376850010942, 48.82168394055285], [2.369110531880382, 48.82161440790106]], [[2.371658604545345, 48.822280988049194], [2.3711525033711975, 48.82212268142067], [2.3706880115067532, 48.82196805420073], [2.3704305106667483, 48.82185159644217], [2.3693984391178233, 48.82150703887566]], [[2.371658604545345, 48.822280988049194], [2.3716141849750794, 48.82235475537223], [2.3715715012273786, 48.822415580769515], [2.3714891048164555, 48.82238225750878], [2.3706065632902513, 48.82208082115995], [2.370307174399606, 48.822011054190924], [2.369541717974918, 48.82175862183239], [2.369376850010942, 48.82168394055285]], [[2.373046174570791, 48.822693242454214], [2.3729115497334936, 48.82269442523901], [2.3726655556695193, 48.82261935011912], [2.372614272577326, 48.82260369273568], [2.371658604545345, 48.822280988049194]], [[2.373009662155012, 48.82286960761339], [2.372825079777754, 48.82281847244499], [2.3716672216558297, 48.822437336046974], [2.3715715012273786, 48.822415580769515]], [[2.373009662155012, 48.82286960761339], [2.373046174570791, 48.822693242454214]], [[2.3736150006916636, 48.823014377813685], [2.3734004875697745, 48.822994295117404], [2.373009662155012, 48.82286960761339]], [[2.3736150006916636, 48.823014377813685], [2.3734284515919293, 48.822874060123375], [2.373046174570791, 48.822693242454214]], [[2.3742646492072477, 48.823228457856146], [2.3736150006916636, 48.823014377813685]], [[2.3742646492072477, 48.823228457856146], [2.374893658758982, 48.82332059696388], [2.3750376361485994, 48.82336425873008], [2.37577369651818, 48.823611968987436], [2.376363180478913, 48.82381844740903], [2.376968663798267, 48.82400863759276], [2.3768554276588034, 48.82409923522188], [2.3742646492072477, 48.823228457856146]], [[2.3768554276588034, 48.82409923522188], [2.3767415108472654, 48.824190908440954], [2.3747636149650244, 48.82353026311305], [2.3742646492072477, 48.823228457856146]]], ""type"": ""MultiLineString""}";4838;P;750001537;;48.82143532921975, 2.3687476619258283
750003010;75056;PONT;;NATIONAL;Pont National;Pont National;750566689;O;O;6630;"{""coordinates"": [[2.3857860898437693, 48.82735657804594], [2.3870626542267663, 48.827979853449804], [2.3879034482875205, 48.82838216727883]], ""type"": ""LineString""}";4846;P;750001537;;48.82787137541909, 2.3868438010146966
750008168;75056;PARV;;ALAN TURING;Parv. Alan Turing;Parvis Alan Turing;750560149;O;O;0129;"{""coordinates"": [[2.371080366666263, 48.834893799111065], [2.3701150312077055, 48.834486270557996]], ""type"": ""LineString""}";4921;D;750001537;;48.83469003483453, 2.3705976989369844
750008198;75056;PL;;FRANCOISE DORIN;Pl. Françoise Dorin;Place Françoise Dorin;75056T324;O;O;3825;"{""coordinates"": [[2.314517901444465, 48.88893438338386], [2.3133652577974906, 48.88957362282666]], ""type"": ""LineString""}";4928;D;750001537;;48.889254003105265, 2.3139415796209777
750008226;75056;VOIE;;N/8;Voie N/8;Voie N/8;75056T352;O;O;X025;"{""coordinates"": [[2.326736740414893, 48.87791403250707], [2.3269485962886507, 48.8779122020237], [2.3271342293269126, 48.87791059250654], [2.327089694748966, 48.87780001160959], [2.326941669932724, 48.87775287263442], [2.3268562791467837, 48.877820040593086], [2.326736740414893, 48.87791403250707]], ""type"": ""LineString""}";4930;P;750001537;;48.87786035850556, 2.3269444869433022
750008221;75056;PAS;;JACQUELINE GIRAUD;Pas. Jacqueline Giraud;Passage Jacqueline Giraud;75056T343;O;O;5013;"{""coordinates"": [[2.384078775620133, 48.84867926379952], [2.384527128681916, 48.84867309915602], [2.384595451737961, 48.84857301967119]], ""type"": ""LineString""}";4933;D;750001537;;48.84866487969179, 2.384357913898044
750008151;75056;PAS;;WALTER BENJAMIN;Pas. Walter Benjamin;Passage Walter Benjamin;750569941;O;O;9913;"{""coordinates"": [[2.3579729838734447, 48.855950713665855], [2.358024136691386, 48.85605115783764], [2.3580241354725624, 48.85605125675971], [2.3581170074279822, 48.856220293355456], [2.3581485057253437, 48.856256706155435]], ""type"": ""LineString""}";4952;P;750001537;;48.85610677390774, 2.3580560796649723
750004613;75056;PRT;DE;LA BOURDONNAIS;Port de la Bourdonnais;Port de la Bourdonnais;750565203;O;O;5121;"{""coordinates"": [[[2.296216634492442, 48.86174381804849], [2.295534692085717, 48.86144013240671], [2.2946689919751195, 48.86090373143194], [2.2934280278337322, 48.86003339101418]], [[2.296216634492442, 48.86174381804849], [2.296193767512821, 48.86158197998538], [2.2958336961939243, 48.8613593135752], [2.295534907964052, 48.861192316993936], [2.2950829224304945, 48.86088871392755], [2.295184493839367, 48.860824468812], [2.2955819771573758, 48.86109835985501], [2.2960980387267087, 48.861387300678274], [2.2965808592462746, 48.86162990700425], [2.297067946849574, 48.861842489006975], [2.2973923764615267, 48.86196652620732], [2.2978913807718633, 48.86211157043156], [2.2985889460403692, 48.86229022507625], [2.299071908758906, 48.862398107997876], [2.2994448840768347, 48.862474668275745], [2.2999875779533006, 48.862549306326784], [2.3006800728652483, 48.862619223386375], [2.3009568826593974, 48.86261472500196], [2.301169053941583, 48.86248933547294]], [[2.301136923491264, 48.86283194455509], [2.300868548033702, 48.86287316817124], [2.300615597729878, 48.86286803884177], [2.2999871113774866, 48.862786921210706], [2.298860428869212, 48.86262977426536], [2.2980787230975697, 48.862437326406315], [2.2972400413533434, 48.86216034147872], [2.296216634492442, 48.86174381804849]]], ""type"": ""MultiLineString""}";4958;P;750001537;;48.86186986579417, 2.2973660819979056
750004013;75056;BD;DE LA;BASTILLE;Bd. de la Bastille;Boulevard de la Bastille;750560713;O;O;0696;"{""coordinates"": [[2.366880046513081, 48.84642079672932], [2.366945005131169, 48.84651386428138], [2.3676375664891105, 48.848007420197334], [2.3679841828399004, 48.84879403906803], [2.368554825834381, 48.85004558235692], [2.3692106333134397, 48.851472449738786], [2.3693964930519447, 48.85187320109641], [2.3695619100650833, 48.85216609279958]], ""type"": ""LineString""}";13;P;750001537;;48.84929480946003, 2.3682171651501003
750006020;75056;RUE;DE LA;BASTILLE;R. de la Bastille;Rue de la Bastille;750560715;O;O;0698;"{""coordinates"": [[2.3673596660710454, 48.853867196222076], [2.367449058537472, 48.853862488555976], [2.3674500124765028, 48.85386249359891], [2.367719964543784, 48.85384811876383], [2.368165425744692, 48.8538112151187], [2.368343287562498, 48.85379584892774], [2.368608137409181, 48.853748106179836], [2.368853198980164, 48.85371154533746]], ""type"": ""LineString""}";15;P;750001537;;48.85380650463941, 2.3681083159500447
750001863;75056;HAM;DE;BOULAINVILLIERS;Ham. de Boulainvilliers;Hameau de Boulainvilliers;750561153;O;O;1159;"{""coordinates"": [[2.2755244912462453, 48.85420801526262], [2.2754249467810093, 48.8541540894136], [2.274898099708768, 48.85382593183278], [2.2746426127581523, 48.853801692437344], [2.273314458494945, 48.854142513821934], [2.273210315396157, 48.85426700039236], [2.273485695668419, 48.85472569185911]], ""type"": ""LineString""}";60;V;750001537;;48.85407422100587, 2.274192096864614
750003360;75056;RUE;;GUYTON DE MORVEAU;R. Guyton de Morveau;Rue Guyton de Morveau;750564447;O;O;4399;"{""coordinates"": [[2.348977703863488, 48.82443213512303], [2.348878845181628, 48.824491972094314], [2.3469996735118523, 48.82538278450722]], ""type"": ""LineString""}";78;P;750001537;;48.82491235654931, 2.347991322478151
750003832;75056;RUE;DE;CHABLIS;R. de Chablis;Rue de Chablis;750561671;O;O;1673;"{""coordinates"": [[2.3844826807816215, 48.83600823946634], [2.3850568011751077, 48.836322660438945]], ""type"": ""LineString""}";94;P;750001537;;48.836165449952645, 2.3847697409783644
750000896;75056;SQ;DU;RHONE;Sq. du Rhône;Square du Rhône;750568187;O;O;8177;"{""coordinates"": [[2.300853648224674, 48.88858468034909], [2.3002250900873165, 48.88917989036275]], ""type"": ""LineString""}";136;V;750001537;;48.88888228535592, 2.3005393691559957
750001866;75056;PAS;;BOULAY;Pas. Boulay;Passage Boulay;750561160;O;O;1166;"{""coordinates"": [[2.3176537045678605, 48.89500348769199], [2.3176440302123638, 48.895048542617225], [2.317546850269546, 48.89580805153767]], ""type"": ""LineString""}";157;P;750001537;;48.89540546103223, 2.3175984731010577
750003347;75056;AV;;JEAN AICARD;Av. Jean Aicard;Avenue Jean Aicard;750564845;O;O;4759;"{""coordinates"": [[[2.3818125858191412, 48.86434458801864], [2.3815138704196546, 48.86471996793889], [2.3807012000878616, 48.865776664756744], [2.380301860047787, 48.866312970192844], [2.380231161009642, 48.866352301010686]], [[2.3817286173039567, 48.864790209915846], [2.380918533633802, 48.86584861224889], [2.3804889861447465, 48.866415951145036]]], ""type"": ""MultiLineString""}";162;P;750001537;;48.86546551666742, 2.381062808025658
750003775;75056;RUE;DES;COLONNES DU TRONE;R. des Colonnes du Trône;Rue des Colonnes du Trône;750562221;O;O;2223;"{""coordinates"": [[2.3991111812042205, 48.845232169170345], [2.3987120965971425, 48.84615912661232], [2.3984234113527854, 48.8468444409445], [2.3982128387375745, 48.84735651776087]], ""type"": ""LineString""}";173;V;750001537;;48.846292778011126, 2.398658296491488
750004321;75056;RUE;;SAINTE-BEUVE;R. Sainte-Beuve;Rue Sainte-Beuve;750568542;O;O;9030;"{""coordinates"": [[2.3300609598825086, 48.84436433305007], [2.329317525418645, 48.84390205877026], [2.329150637254743, 48.843819226981886]], ""type"": ""LineString""}";211;P;750001537;;48.844085368975705, 2.3296093720653968
750001936;75056;BD;DU;BOIS LE PRETRE;Bd. du Bois Le Prêtre;Boulevard du Bois Le Prêtre;750561070;O;O;1078;"{""coordinates"": [[[2.3223653275355938, 48.89887892198889], [2.3215547090834447, 48.89905754204774], [2.3206768239320676, 48.89931139885822], [2.320576496468554, 48.89930522698278], [2.3202018320345834, 48.89938459724388], [2.319797652528022, 48.899486605443755], [2.3197776426141825, 48.89949176180703]], [[2.3206768239320676, 48.89931139885822], [2.320592642912267, 48.899374512208695], [2.3202495463743236, 48.899464017156625], [2.3198341451109625, 48.8995813041689]], [[2.3197776426141825, 48.89949176180703], [2.3193236834864996, 48.89960863020192], [2.319083935871576, 48.899670165759446], [2.318858632002236, 48.899725532715365]], [[2.3198341451109625, 48.8995813041689], [2.3197776426141825, 48.89949176180703]], [[2.3198341451109625, 48.8995813041689], [2.3194961499157207, 48.89966227440969], [2.3192573370454803, 48.899721171624485], [2.3189347653716936, 48.89979501540742]], [[2.3198341451109625, 48.8995813041689], [2.319761829704518, 48.89974047763584], [2.319688397392095, 48.899850433960346], [2.319524635506538, 48.90009817429145]], [[2.318858632002236, 48.899725532715365], [2.318720814758469, 48.89975724122977]], [[2.3189347653716936, 48.89979501540742], [2.318858632002236, 48.899725532715365]], [[2.3189347653716936, 48.89979501540742], [2.318825394157313, 48.8998200599683]]], ""type"": ""MultiLineString""}";219;P;750001537;;48.89945618154019, 2.3201929725122055
